Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a02f300000jmNpSAAU,0014y00002Ks8CQAAZ,Valid,FSC-C155418,SA-COC-007844,COC,PT CRESTEC INDONESIA,Site,INDONESIA,/api/v1/Certification/a02f300000jmNpSAAU/PrintFile?culture=en,
a02f300000jmNpSAAU,001f30000202D7TAAU,Valid,FSC-C155418,SA-COC-007844,COC,PT CRESTEC INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jmNpSAAU/PrintFile?culture=en,
a024y00000jqgiGAAQ,0014y00002jb7tVAAQ,Terminated,FSC-C181250,RINA-COC-001956,COC,PT CSmart IOT Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqgiGAAQ/PrintFile?culture=en,
a02Do000007oNpNIAU,001Do00000QsLP9IAN,Suspended,FSC-C198051,SA-COC-014656,COC,PT CSmart IOT Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007oNpNIAU/PrintFile?culture=en,
a02UV00000IgugBYAR,001UV00000ahHqYYAU,Valid,FSC-C223010,BV-COC-223010,COC,PT Cahaya Jakarta,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IgugBYAR/PrintFile?culture=en,
a02UV000002rj5tYAA,001UV000008KJYAYA4,Valid,FSC-C202881,SGSHK-COC-440114,COC,PT Cahaya Prima Sentosa,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002rj5tYAA/PrintFile?culture=en,
a02UV00000EbN5eYAF,001UV00000U3YogYAF,Valid,FSC-C219048,SCS-COC-701880,COC,PT Canang Indah Industri Particle Board,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000EbN5eYAF/PrintFile?culture=en,
a024000000EOcGoAAL,0014000000nulBFAAY,Terminated,FSC-C115739,RA-COC-006465,COC,PT Capricorn Design,Certificate holder,INDONESIA,/api/v1/Certification/a024000000EOcGoAAL/PrintFile?culture=en,
a024000000OsMJwAAN,0014000001U0hztAAB,Valid,FSC-C123002,SCS-COC-005086,COC,PT Capung Kencana,Certificate holder,INDONESIA,/api/v1/Certification/a024000000OsMJwAAN/PrintFile?culture=en,
a0240000005sSEcAAM,0014000000PeaWTAAZ,Terminated,FSC-C007565,TT-COC-003033,COC,PT Capung Kencana,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSEcAAM/PrintFile?culture=en,
a024000000Opoj1AAB,0014000001PQaDcAAL,Terminated,FSC-C122684,SCS-FM/COC-005030,FM/COC,PT Carus Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000Opoj1AAB/PrintFile?culture=en,
a02UV00000AnYE6YAN,001UV00000OOMj8YAH,Valid,FSC-C214507,SCS-COC-701522,COC,PT Casa Mia Internasional,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000AnYE6YAN/PrintFile?culture=en,
a0240000005sRNyAAM,0014000000PedDKAAZ,Terminated,FSC-C004301,SW-COC-002152,COC,PT Catur Jati Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRNyAAM/PrintFile?culture=en,
a0240000007SBISAA4,0014000000ZsrbSAAR,Terminated,FSC-C106877,IC-COC-100278,COC,PT Caveman Artistica Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007SBISAA4/PrintFile?culture=en,
a02Do000001ggNMIAY,001Do0000077LEoIAM,Valid,FSC-C185591,SGSHK-COC-440084,COC,PT Cavron Global,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001ggNMIAY/PrintFile?culture=en,
a023300000WWABjAAP,0013300001ePrFvAAK,Terminated,FSC-C127472,TUVDC-COC-100586,COC,PT Cegeone,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WWABjAAP/PrintFile?culture=en,
a023300000fcz6XAAQ,0013300001meZguAAE,Valid,FSC-C133762,SA-COC-005522,COC,PT Central Jawa Wood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fcz6XAAQ/PrintFile?culture=en,
a024000000FaEQvAAN,0014000000q7yOEAAY,Valid,FSC-C116785,SGSHK-COC-009882,COC,PT Cermaimakmur Abadi International,Certificate holder,INDONESIA,/api/v1/Certification/a024000000FaEQvAAN/PrintFile?culture=en,
a02Do0000014WruIAE,001Do00000DmhQNIAZ,Valid,FSC-C188923,SCS-COC-009851,COC,PT Changzhou Jiesen Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000014WruIAE/PrintFile?culture=en,FSC_Sales
a02Do0000014WruIAE,001Do00000HHaAzIAL,Valid,FSC-C188923,SCS-COC-009851,COC,PT Changzhou Jiesen Indonesia,Site,INDONESIA,/api/v1/Certification/a02Do0000014WruIAE/PrintFile?culture=en,FSC_Sales
a024y00000nWSYQAA4,0014y00002c3mXQAAY,Valid,FSC-C176296,CU-COC-887082,COC,PT Chia Jiann Indonesia Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWSYQAA4/PrintFile?culture=en,
a02UV00000CAoPdYAL,001UV00000QML3iYAH,Valid,FSC-C216212,SGSHK-COC-440129,COC,PT Cikarang Primatex,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000CAoPdYAL/PrintFile?culture=en,
a024y00000lqGJGAA2,0014y00002bBI40AAG,Valid,FSC-C175144,SA-COC-012969,COC,PT Cipta Kayu Sejati,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000lqGJGAA2/PrintFile?culture=en,
a0240000005sVzqAAE,0014000000PeYe5AAF,Terminated,FSC-C022025,SW-COC-001145,COC,PT Cipta Kreasi Wood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVzqAAE/PrintFile?culture=en,
a02f300000jmQhHAAU,001UV00000MZdraYAD,Valid,FSC-C155541,SCS-COC-701373,COC,PT Cipta Multi Buana Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jmQhHAAU/PrintFile?culture=en,
a02f300000jmTk9AAE,001f30000202H0MAAU,Valid,FSC-C155658,SGSHK-COC-011906,COC,PT Cipta Multi Sukses,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jmTk9AAE/PrintFile?culture=en,
a024y00000obupPAAQ,0014y00002i9nCQAAY,Valid,FSC-C183028,SCS-COC-009423,COC,PT Cipta Wijaya Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000obupPAAQ/PrintFile?culture=en,
a024y00000jpQjPAAU,0014y00002IePLrAAN,Valid,FSC-C167263,BV-COC-167263,COC,PT Citra Classic Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpQjPAAU/PrintFile?culture=en,
a0240000005sSorAAE,0014000000Pedx5AAB,Terminated,FSC-C009812,SW-COC-316,COC,PT Citra Classic Furniture,Site,INDONESIA,/api/v1/Certification/a0240000005sSorAAE/PrintFile?culture=en,
a0240000005sU7VAAU,0014000000PebS7AAJ,Terminated,FSC-C014812,RA-COC-004020,COC,PT Citra Kencana Industri,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sU7VAAU/PrintFile?culture=en,
a024y00000m3x5nAAA,0014y00002kOONeAAO,Valid,FSC-C162822,SGSHK-COC-331147,COC,PT Combine Will Industrial Indonesia,Site,INDONESIA,/api/v1/Certification/a024y00000m3x5nAAA/PrintFile?culture=en,FSC_Sales
a024000000NPAhtAAH,0014000001ZrUGMAA3,Valid,FSC-C124713,SGSHK-COC-440015,COC,PT Corona Printing Asia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000NPAhtAAH/PrintFile?culture=en,
a024y00000o7oKrAAI,0014y00002VbMrcAAF,Valid,FSC-C172830,SA-COC-012695,COC,PT Crhig World Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7oKrAAI/PrintFile?culture=en,
a02f300000gWgwRAAS,001f300001wWhklAAC,Terminated,FSC-C147018,TT-COC-006899,COC,PT Crhig World Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gWgwRAAS/PrintFile?culture=en,
a02f300000jTbCQAA0,001f300001we9yCAAQ,Terminated,FSC-C151177,TT-COC-007134,COC,PT DAE KYUNG INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTbCQAA0/PrintFile?culture=en,
a02Do000001icm9IAA,001Do00000HZIPCIA5,Suspended,FSC-C191416,CU-COC-896303,COC,PT DAE KYUNG INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001icm9IAA/PrintFile?culture=en,
a02UV00000HosEkYAJ,001UV00000Z21blYAB,Valid,FSC-C222244,ESTS-COC-251897,COC,PT DELI INDONESIA OFFICE TECHNOLOGY,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000HosEkYAJ/PrintFile?culture=en,
a02UV00000KHDi5YAH,001UV00000dcSb9YAE,Valid,FSC-C224413,CU-COC-914142,COC,PT DH CREATIVE TECH,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000KHDi5YAH/PrintFile?culture=en,
a02f300000m3CmQAAU,001f3000021U7zbAAC,Valid,FSC-C160426,CU-COC-895931,COC,PT DONGJU RAYA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m3CmQAAU/PrintFile?culture=en,
a02UV00000IqW9VYAV,001UV00000azQLpYAM,Valid,FSC-C223135,SCS-COC-702192,COC,PT Dae Young Technology Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IqW9VYAV/PrintFile?culture=en,
a02f300000gJmooAAC,001f300001tqiBHAAY,Valid,FSC-C142856,SA-COC-012761,COC,PT Daiken Dharma Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJmooAAC/PrintFile?culture=en,
a0240000005sVLGAA2,0014000000Peba6AAB,Terminated,FSC-C019509,SW-COC-315,COC,PT Damar Jati Asri,Site,INDONESIA,/api/v1/Certification/a0240000005sVLGAA2/PrintFile?culture=en,
a02Do000007JeLMIA0,001Do00000Q1L48IAF,Valid,FSC-C196425,SCS-COC-010266,COC,PT Danwood Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007JeLMIA0/PrintFile?culture=en,
a02UV000004tT0fYAE,001UV00000DL2aQYAT,Valid,FSC-C206689,BV-COC-206689,COC,PT Dawee Printing Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004tT0fYAE/PrintFile?culture=en,FSC_Sales
a02Do000001jK3IIAU,001Do000002nJH0IAM,Valid,FSC-C186999,BV-COC-186999,COC,PT Daya Global Asia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jK3IIAU/PrintFile?culture=en,
a02f300000gKWIhAAO,001f300001trfRVAAY,Valid,FSC-C144679,SA-COC-012772,COC,PT Daya Sakti Niaga,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKWIhAAO/PrintFile?culture=en,
a023300000g0B1TAAU,0013300001r3eF6AAI,Valid,FSC-C134897,SA-COC-012782,COC,PT Decorindo Inti Alam Wood,Certificate holder,INDONESIA,/api/v1/Certification/a023300000g0B1TAAU/PrintFile?culture=en,
a024y00000lpqLVAAY,0014y00002a2APFAA2,Valid,FSC-C174821,CU-COC-886110,COC,PT Dekor Asia Jayakarya,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000lpqLVAAY/PrintFile?culture=en,
a0240000005sRscAAE,0014000000PeYYBAA3,Terminated,FSC-C006201,SW-COC-448,COC,PT Denny Furnitama - Indotrade Corp.,Site,INDONESIA,/api/v1/Certification/a0240000005sRscAAE/PrintFile?culture=en,
a0240000005sRpaAAE,0014000000Peb3mAAB,Terminated,FSC-C006013,SW-COC-002025,COC,PT Denny Furnitama Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRpaAAE/PrintFile?culture=en,
a024000000F4pbNAAR,0014000000pRE3oAAG,Terminated,FSC-C116327,SGS-COC-009863,COC,PT Dewi Kranji Nusacitratama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000F4pbNAAR/PrintFile?culture=en,
a024000000Ie6sPAAR,0014000000w8bDKAAY,Valid,FSC-C119370,SGSHK-COC-440026,COC,PT Dharma Anugerah Indah,Certificate holder,INDONESIA,/api/v1/Certification/a024000000Ie6sPAAR/PrintFile?culture=en,
a0240000006vF8BAAU,0014000000YDbnLAAT,Terminated,FSC-C104858,IC-COC-100246,COC,PT Dharma Bati Bali,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006vF8BAAU/PrintFile?culture=en,
a0240000005sUHNAA2,00140000011pcPIAAY,Terminated,FSC-C015424,TT-COC-003087,COC,PT Dharma Satya Nusantara,Site,INDONESIA,/api/v1/Certification/a0240000005sUHNAA2/PrintFile?culture=en,
a0240000005sUHNAA2,0014000000Peb6cAAB,Terminated,FSC-C015424,TT-COC-003087,COC,PT Dharma Satya Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sUHNAA2/PrintFile?culture=en,
a02Do00000805ElIAI,001Do00000S2NHLIA3,Valid,FSC-C198579,SA-COC-014688,COC,PT Dharma Satya Nusantara Tbk,Certificate holder,INDONESIA,/api/v1/Certification/a02Do00000805ElIAI/PrintFile?culture=en,
a02f300000e0lpyAAA,001f300001rYQGgAAO,Terminated,FSC-C138051,TT-COC-006365,COC,PT Dharma Satya Nusantara Tbk.,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e0lpyAAA/PrintFile?culture=en,
a02UV000007PgeLYAS,001UV00000IbVk2YAF,Valid,FSC-C210544,SA-COC-015310,COC,PT Dharma Sukses Niaga,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000007PgeLYAS/PrintFile?culture=en,
a024y00000nWZRGAA4,0014y00002d85aZAAQ,Valid,FSC-C176710,SA-COC-013064,COC,PT Dharma Sumber Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWZRGAA4/PrintFile?culture=en,
a02f300000gKY7lAAG,001f300001trgPWAAY,Terminated,FSC-C144718,TT-COC-006772,COC,PT Dharma Sumber Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKY7lAAG/PrintFile?culture=en,
a0240000005t10GAAQ,0014000000RcAx2AAF,Terminated,FSC-C051118,TT-COC-003315,COC,PT Diamond Graha Furnindo,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005t10GAAQ/PrintFile?culture=en,
a0240000005sSNaAAM,0014000000Pea9ZAAR,Valid,FSC-C008121,SGSCH-FM/COC-000659,FM/COC,PT Diamond Raya Timber,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSNaAAM/PrintFile?culture=en,FSC_Sales
a02UV000006n6YfYAI,001UV00000HQQDJYA5,Suspended,FSC-C209509,SCS-COC-701101,COC,PT Dinar Makmur,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000006n6YfYAI/PrintFile?culture=en,
a02UV00000EOPLNYA5,001UV00000TjS15YAF,Valid,FSC-C218789,SCS-COC-701854,COC,PT Diobeni Mebel Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000EOPLNYA5/PrintFile?culture=en,
a024y00000o7XAMAA2,0014y00002Vbl7IAAR,Valid,FSC-C172125,SCS-COC-008763,COC,PT Diraja Surya Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7XAMAA2/PrintFile?culture=en,
a024000000IjvetAAB,0014000000w8lMbAAI,Terminated,FSC-C119390,RA-COC-006846,COC,PT Diraja Surya Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024000000IjvetAAB/PrintFile?culture=en,
a0240000005sQlvAAE,0014000000PebTMAAZ,Terminated,FSC-C001942,SW-COC-004369,COC,PT Diraja Surya Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sQlvAAE/PrintFile?culture=en,
a024y00000jpqZwAAI,0014y00002KpNv4AAF,Valid,FSC-C168218,BV-COC-168218,COC,PT Dispo Jaya Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpqZwAAI/PrintFile?culture=en,
a02UV00000BLOozYAH,001UV00000PB3AfYAL,Valid,FSC-C215169,SA-COC-015561,COC,PT Dutamas Satu,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000BLOozYAH/PrintFile?culture=en,
a0240000005sWJfAAM,0014000000PeaVSAAZ,Terminated,FSC-C023254,SW-COC-099,COC,PT Dwipantara Global Arts,Site,INDONESIA,/api/v1/Certification/a0240000005sWJfAAM/PrintFile?culture=en,
a0240000005sRRbAAM,0014000000PeaalAAB,Terminated,FSC-C004526,SW-COC-137,COC,PT Dwipapuri Asri,Site,INDONESIA,/api/v1/Certification/a0240000005sRRbAAM/PrintFile?culture=en,
a02f300000jTbgVAAS,001f300001weAOUAA2,Terminated,FSC-C151215,BV-COC-151215,COC,PT EKO INDAH INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTbgVAAS/PrintFile?culture=en,
a02f300000jTDKJAA4,001f300001wdth6AAA,Terminated,FSC-C150112,TUVDC-COC-101046,COC,PT ELITE PERMAI METAL WORKS,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTDKJAA4/PrintFile?culture=en,
a0240000005sRh4AAE,0014000000PeZKVAA3,Valid,FSC-C005485,SCS-COC-005502,COC,PT EUDE Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRh4AAE/PrintFile?culture=en,
a02UV00000IAn8LYAT,001UV00000ZgsuIYAR,Valid,FSC-C222591,ESTS-COC-251960,COC,PT EXPRESS BOX INDOJAYA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IAn8LYAT/PrintFile?culture=en,
a02Do000007ux51IAA,001Do00000S2Bz0IAF,Valid,FSC-C198372,BV-COC-198372,COC,PT Eastern Living International,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007ux51IAA/PrintFile?culture=en,
a0240000005sSC5AAM,0014000000PedMPAAZ,Terminated,FSC-C007408,TT-COC-003156,COC,PT Eastwood Timber Industries,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSC5AAM/PrintFile?culture=en,
a023300000frHnrAAE,0013300001qWJoFAAW,Valid,FSC-C134342,SGSHK-COC-440041,COC,PT Ekstrindo Laminasi,Certificate holder,INDONESIA,/api/v1/Certification/a023300000frHnrAAE/PrintFile?culture=en,
a02f300000m3920AAA,001f3000021TwZoAAK,Valid,FSC-C160182,SGSHK-COC-440065,COC,PT Embee Plumbon Tekstil,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m3920AAA/PrintFile?culture=en,
a02Do000001g3zWIAQ,001Do000003nKp6IAE,Valid,FSC-C184533,SA-COC-013642,COC,PT Enggal Subur Kertas,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001g3zWIAQ/PrintFile?culture=en,
a02f300000gXBywAAG,001f300001wX1byAAC,Valid,FSC-C148505,SA-COC-012941,COC,PT Equator Jingga,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gXBywAAG/PrintFile?culture=en,
a0240000006vTvNAAU,0014000000Ybc8JAAR,Terminated,FSC-C105134,SGS-COC-008583,COC,PT Erasumpindo Sejati,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006vTvNAAU/PrintFile?culture=en,
a0240000005sV0ZAAU,0014000000PeZ5LAAV,Valid,FSC-C018226,PBN-FM/COC-001623,FM/COC,PT Erna Djuliawati,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sV0ZAAU/PrintFile?culture=en,
a0240000006vGQGAA2,0014000000YDjDiAAL,Terminated,FSC-C104878,IC-COC-100197,COC,PT Estika Tropika Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006vGQGAA2/PrintFile?culture=en,
a023300000azNS5AAM,0013300001kFGlAAAW,Terminated,FSC-C131391,SCS-COC-005654,COC,PT Estika Tropika Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a023300000azNS5AAM/PrintFile?culture=en,
a0240000005uoBSAAY,0014000000VaqytAAB,Terminated,FSC-C100508,IC-COC-100153,COC,PT Estu Agung Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uoBSAAY/PrintFile?culture=en,
a02Do0000016sFfIAI,001Do00000GAWdAIAX,Valid,FSC-C190116,BV-COC-190116,COC,PT Evergreen International Paper,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000016sFfIAI/PrintFile?culture=en,
a02Do000006vtoYIAQ,001Do00000OyTm9IAF,Valid,FSC-C195597,SA-COC-014473,COC,PT Evoline Furniture Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000006vtoYIAQ/PrintFile?culture=en,
a0240000005sTZnAAM,0014000000PeaT2AAJ,Terminated,FSC-C012722,SW-COC-375,COC,PT Excelsior Furnitama,Site,INDONESIA,/api/v1/Certification/a0240000005sTZnAAM/PrintFile?culture=en,
a02UV00000IInhRYAT,001UV00000ZxfUPYAZ,Valid,FSC-C222714,SCS-COC-702160,COC,PT Exotic Wood Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IInhRYAT/PrintFile?culture=en,
a02f300000jTEFAAA4,001f300001wduSIAAY,Valid,FSC-C150188,BV-COC-150188,COC,PT FLEXI COMPONENTS,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTEFAAA4/PrintFile?culture=en,
a0240000005sV4lAAE,0014000000PebcDAAR,Terminated,FSC-C018486,SGS-COC-000375,COC,PT Falak Jaya Furnitama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sV4lAAE/PrintFile?culture=en,
a0240000005sQkKAAU,0014000000PecExAAJ,Terminated,FSC-C001843,SW-COC-210,COC,PT Fancywood,Site,INDONESIA,/api/v1/Certification/a0240000005sQkKAAU/PrintFile?culture=en,
a024y00000o7IDoAAM,0014y00002V6gfmAAB,Valid,FSC-C171533,SCS-COC-008735,COC,PT Fedrigoni Indonesian Trading,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7IDoAAM/PrintFile?culture=en,
a023300000W6l8BAAR,0013300001bnUslAAE,Valid,FSC-C126441,SA-COC-012951,COC,PT Foresindo Sumber Alam Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a023300000W6l8BAAR/PrintFile?culture=en,
a02Do0000016pfmIAA,001Do00000GAPnnIAH,Valid,FSC-C189995,SCS-COC-009913,COC,PT Forest Indo Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000016pfmIAA/PrintFile?culture=en,
a02Do000001gF2RIAU,001Do000003nbM8IAI,Valid,FSC-C185288,SA-FM/COC-013707,FM/COC,PT Forestry Ganda Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gF2RIAU/PrintFile?culture=en,
a02UV00000IpzjtYAB,001UV00000ayAkeYAE,Valid,FSC-C223117,RINA-COC-004835,COC,PT Fujitech Industry Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IpzjtYAB/PrintFile?culture=en,
a02f300000jmedGAAQ,001f30000202Oi6AAE,Terminated,FSC-C156282,SCS-COC-007251,COC,PT Furnilac Primaguna,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jmedGAAQ/PrintFile?culture=en,
a02UV000005Fzl5YAC,001UV00000EIMrdYAH,Valid,FSC-C207349,BV-COC-207349,COC,PT GHIM LI INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000005Fzl5YAC/PrintFile?culture=en,No_FSC_Sales
a02UV00000DegvVYAR,001UV00000SbTJ3YAN,Valid,FSC-C217880,BV-COC-217880,COC,PT GLOBAL PAPYRUS SEMESTA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000DegvVYAR/PrintFile?culture=en,
a02UV000007Pgo1YAC,001UV00000IbYMvYAN,Valid,FSC-C210546,CU-COC-906525,COC,PT GOOD WOOD INTERIOR,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000007Pgo1YAC/PrintFile?culture=en,No_FSC_Sales
a02UV00000FdbiDYAR,001UV00000VlW7UYAV,Valid,FSC-C220238,BV-COC-220238,COC,PT GRAFIKA PRIMA SEJAHTERA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FdbiDYAR/PrintFile?culture=en,
a02UV00000FAVjSYAX,001UV00000V0XlUYAV,Valid,FSC-C219708,BV-COC-219708,COC,PT GRAMITRAMA BATTERY DIVISI PRINTING,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FAVjSYAX/PrintFile?culture=en,
a02UV000005xiLVYAY,001UV00000FmxA2YAJ,Terminated,FSC-C208368,NEO-COC-208368,COC,PT GRAND FOREST PACKAGING INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000005xiLVYAY/PrintFile?culture=en,
a02UV00000BINkbYAH,001UV00000P6bUlYAJ,Valid,FSC-C215074,ESTS-COC-250454,COC,PT GREENSPRING PACKAGING INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000BINkbYAH/PrintFile?culture=en,
a02Do000001jseXIAQ,001Do000002o2VVIAY,Valid,FSC-C187923,SCS-COC-009780,COC,PT Gachi Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jseXIAQ/PrintFile?culture=en,
a02Do000001joNyIAI,001Do00000HY7vuIAD,Valid,FSC-C187453,BV-COC-187453,COC,PT Gaoyi Packaging Indonesia,Site,INDONESIA,/api/v1/Certification/a02Do000001joNyIAI/PrintFile?culture=en,No_FSC_Sales
a024y00000m5e9NAAQ,0014y00002ccpmjAAA,Terminated,FSC-C176049,SA-COC-013030,COC,PT Gema Gemilang Hutani,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m5e9NAAQ/PrintFile?culture=en,
a024000000CznjMAAR,0014000000jmekCAAQ,Valid,FSC-C114373,SA-FM/COC-004224,FM/COC,PT Gema Hutani Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a024000000CznjMAAR/PrintFile?culture=en,
a024y00000jq0RSAAY,0014y00002MODo7AAH,Valid,FSC-C168595,SGSHK-COC-440074,COC,PT Gema Lestari Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jq0RSAAY/PrintFile?culture=en,
a02UV000001jWBFYA2,001UV000005fXpyYAE,Valid,FSC-C200564,SCS-COC-700309,COC,PT Genco Furniture Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000001jWBFYA2/PrintFile?culture=en,
a0240000005sRDZAA2,0014000000PeZ83AAF,Terminated,FSC-C003656,SW-COC-002757,COC,PT Generasi Produk Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRDZAA2/PrintFile?culture=en,
a02Do0000010lgwIAA,001Do00000MK8jtIAD,Terminated,FSC-C193873,SCS-COC-010122,COC,PT Global Asia Plast,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010lgwIAA/PrintFile?culture=en,
